Crash_ID,Crash_Datetime,Crash_Speed_Limit,Road_Algn_ID,Surf_Cond_ID,Wthr_Cond_ID,Light_Cond_ID,Crash_Sev_ID,Damaged_Property,Death_Cnt,Tot_Injry_Cnt,Prsn_Injry_Sev_ID,Prsn_Ejct_ID,Prsn_Airbag_ID,Rpt_Street_Name,Rpt_Sec_Hwy_Num,Crash_Time,risk_level
18418299,8/12/2021 19:20,50,2,1,1,1,1,,0,0,5,0,2,IH 10 W,,2,2
18417435,8/12/2021 20:58,45,1,1,1,3,3,,0,2,5,0,2,REDLAND,1604,2,2
18417434,8/12/2021 22:31,35,1,1,1,3,1,,0,0,5,0,2,REDLAND,1604,1,1
18417558,8/12/2021 23:24,45,1,1,1,4,0,,0,0,0,0,0,IH 10 W,,1,1
18418282,8/13/2021 17:06,45,1,1,1,1,1,,0,0,5,0,2,BANDERA,1604,4,1
18419627,8/14/2021 1:28,60,1,1,1,3,1,GRASS AND BUSH,0,0,5,0,2,1604,1604,1,1
18419118,8/14/2021 2:00,45,1,1,1,3,1,,0,0,0,0,0,BLANCO,1604,1,1
18419785,8/14/2021 3:16,70,2,1,1,4,0,50 FEET OF GUARDRAIL DAMAGE,0,0,0,0,0,LOOP 1604 W,1604,1,1
18419725,8/14/2021 5:05,55,1,1,1,3,1,,0,0,5,0,3,LOOP 1604 N SB,1604,1,2
18427729,8/14/2021 13:50,35,1,1,1,1,2,,0,2,5,0,2,GRAYTOWN,1604,3,2
18419117,8/14/2021 18:47,5,1,1,1,1,0,,0,0,0,0,0,WHITE FAWN,1604,4,1
18429903,8/14/2021 21:26,55,1,1,1,3,1,,0,0,0,0,0,281,1604,2,1
18419790,8/15/2021 1:10,35,3,1,1,3,1,,0,0,5,0,2,IH 10 W,,1,2
18419793,8/15/2021 2:37,35,1,1,1,3,1,TRAFFIC CONTROL SIGN,0,0,5,0,2,IH 10 W,,1,1
18419795,8/15/2021 4:17,65,2,1,1,3,2,,0,1,2,0,2,1604,1604,1,2
18421648,8/15/2021 18:17,45,2,2,1,1,3,,0,1,5,0,2,UTSA,,4,2
18421704,8/15/2021 21:52,45,1,1,1,4,1,,0,0,5,0,2,UTSA,,2,1
18424947,8/16/2021 11:20,15,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,2,1
18422879,8/16/2021 15:08,45,1,1,1,1,1,,0,0,5,0,2,WISEMAN BLVD,1604,3,1
18431346,8/17/2021 2:41,20,1,1,1,3,1,TWO STREET SIGNS AND FLOWER BED,0,0,5,0,2,JOHN PEACE,1604,1,1
18426398,8/17/2021 11:30,40,1,0,0,1,1,,0,0,5,0,2,IH 10 W,,2,1
18425212,8/18/2021 8:26,65,2,1,1,2,0,,0,0,0,0,2,IH 10 W,,4,1
18425948,8/18/2021 11:53,65,2,1,1,1,1,,0,0,5,0,2,IH 10 W,410,2,2
18428330,8/18/2021 15:40,10,1,1,1,1,1,,0,0,5,0,2,UTSA,10,3,1
18429385,8/18/2021 20:45,45,1,1,1,3,1,YIELD SIGN DAMAGED,0,0,5,0,2,CULEBRA RD,1604,2,1
18430932,8/18/2021 21:05,45,1,1,1,4,1,,0,0,5,0,2,IH 10 W,,2,1
18430935,8/18/2021 21:52,65,1,2,2,3,3,,0,1,3,0,2,IH 10 W,,2,2
18441663,8/19/2021 6:31,45,1,1,1,3,1,,0,0,5,0,2,IH 10 W,,1,1
18429536,8/19/2021 16:46,70,1,1,1,1,1,,0,0,5,0,2,1604,1604,4,1
18429537,8/19/2021 17:12,40,3,1,1,1,1,,0,0,5,0,2,SHAENFIELD,1604,4,2
18431326,8/19/2021 23:15,35,1,1,1,4,1,,0,0,5,0,2,UTSA,,1,1
18430140,8/20/2021 8:30,10,1,1,1,1,0,,0,0,0,0,0,UTSA,,4,1
18430330,8/20/2021 8:40,30,1,1,1,1,2,,0,2,2,0,2,281,1604,4,2
18429476,8/20/2021 9:57,35,1,1,1,1,1,,0,0,5,0,2,GRAYTOWN,1604,4,1
18430139,8/20/2021 10:46,65,1,1,1,1,2,,0,1,2,0,3,IH 10 W,,2,2
18433694,8/20/2021 12:40,45,1,1,1,1,1,,0,0,5,0,2,MILITARY,1604,2,1
18430738,8/20/2021 13:35,-1,1,1,1,1,0,,0,0,0,0,0,UTSA,10,3,1
18430817,8/20/2021 15:05,70,1,1,1,1,1,,0,0,0,0,0,281,1604,3,1
18431784,8/20/2021 15:29,45,1,1,1,1,3,,0,1,3,0,3,US HWY 281 N ACCESS RD,1604,3,2
18431085,8/20/2021 21:30,35,2,1,1,3,2,,0,1,0,0,0,IH 10 W,35,2,2
18432070,8/20/2021 22:43,35,1,1,1,3,1,,0,0,0,0,0,IH 10 W,,1,1
18431284,8/21/2021 22:30,45,2,1,1,3,3,,0,4,3,0,3,IH 10 E,1604,1,3
18438961,8/21/2021 23:53,40,1,1,1,3,3,,0,2,3,0,2,BABCOCK,1604,1,2
18433205,8/22/2021 12:10,50,1,1,1,1,2,,0,2,2,0,3,US 281,1604,2,2
18433817,8/22/2021 18:20,10,1,1,1,1,1,,0,0,5,0,2,UTSA,,4,1
18434930,8/22/2021 20:30,45,1,1,1,4,1,,0,0,0,0,0,90,1604,2,1
18436002,8/23/2021 15:00,40,1,1,1,1,1,,0,0,5,0,2,LOOP 1604 W,1604,3,1
18434925,8/23/2021 17:55,45,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18439179,8/24/2021 12:23,45,1,1,1,1,1,STOP SIGN BROKEN,0,0,5,0,3,ANDERSON,1604,2,2
18436684,8/24/2021 15:45,40,2,1,1,1,1,,0,0,5,0,2,GOLD CANYON,1604,3,2
18441838,8/24/2021 18:00,5,1,1,1,1,1,,0,0,5,0,2,UTSA,,4,1
18438086,8/24/2021 18:18,45,1,1,1,1,1,,0,0,5,0,2,SHAENFIELS,1604,4,1
18439107,8/25/2021 7:20,40,1,1,1,1,1,,0,0,5,0,2,BULVERDE,1604,4,1
18452563,8/25/2021 15:15,45,1,1,1,1,3,,0,1,5,0,2,CULEBRA,1604,3,2
18439521,8/25/2021 16:52,35,3,1,1,1,3,,0,1,5,0,2,MILITARY,1604,4,2
18447328,8/25/2021 18:04,20,3,1,1,1,1,,0,0,5,0,2,IH 10 W,10,4,2
18441007,8/26/2021 6:40,35,1,1,1,3,3,,0,1,3,0,2,NOT REPORTED,1604,1,2
18441877,8/26/2021 8:01,40,1,1,1,1,1,,0,0,5,0,2,BULVERDE,1604,4,1
18441858,8/26/2021 13:20,30,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,3,1
18441853,8/26/2021 13:57,70,1,2,2,1,3,,0,1,3,0,2,IH 10 W,,3,2
18505435,8/26/2021 16:48,65,2,1,1,1,1,,0,0,5,0,2,IH 10,1604,4,2
18441914,8/26/2021 17:01,40,1,1,1,1,1,,0,0,5,0,2,UTSA,10,4,1
18481826,8/27/2021 21:59,45,1,1,1,4,1,,0,0,5,0,2,BANDERA,1604,2,1
18455349,8/27/2021 23:40,25,2,1,1,3,1,,0,0,0,0,0,LOOP 1604 E,1604,1,1
18445146,8/28/2021 11:42,45,1,1,1,1,1,,0,0,5,0,2,NOT REPORTED,1604,2,1
18443731,8/28/2021 13:30,65,1,2,2,1,1,,0,0,0,0,0,NOT REPORTED,1604,3,1
18448565,8/28/2021 19:00,40,1,2,2,1,1,,0,0,5,0,2,IH 10 W,,2,2
18447331,8/29/2021 13:30,10,1,1,1,1,0,,0,0,0,0,0,SONTERRA,1604,3,1
18456514,8/30/2021 10:57,50,1,1,1,1,3,,0,2,3,0,2,US 90,1604,2,2
18461301,8/30/2021 14:00,-1,0,0,1,1,0,,0,0,0,0,0,IH 10 W,,3,1
18456119,8/30/2021 23:00,55,1,1,1,3,3,CROSSWALK SIGNAL,0,2,3,0,2,90 W,1604,1,2
18449528,8/31/2021 1:50,60,2,1,1,3,2,,0,1,2,0,3,IH 10 W,,1,2
18449085,8/31/2021 13:37,40,1,1,1,1,2,,0,1,5,0,2,SHAENFIELD,1604,3,2
18449081,8/31/2021 14:44,40,1,1,1,1,1,,0,0,5,0,3,IH 10 W,,3,2
18458415,8/31/2021 16:45,40,1,1,1,1,1,,0,0,5,0,2,UTSA,,4,1
18450700,8/31/2021 17:02,35,1,1,1,1,1,,0,0,5,0,2,NEW GUILBEAU,1604,4,1
18453533,8/31/2021 17:10,60,3,1,1,1,3,,0,1,3,0,1,IH 10 W,410,4,2
18451706,8/31/2021 17:20,70,2,1,1,1,3,,0,1,3,0,2,IH 10 W,35,4,2
18458417,8/31/2021 17:32,40,1,1,1,1,1,,0,0,5,0,2,UTSA,,4,1
18450707,8/31/2021 18:30,70,1,1,1,1,1,,0,0,5,0,2,IH 10 W,1604,4,1
18453536,8/31/2021 20:50,10,0,1,1,1,1,,0,0,0,0,0,IH 10 W,,2,1
18453598,8/31/2021 23:04,35,1,1,1,3,2,,0,1,0,0,0,BABCOCK,1604,1,1
18451130,9/1/2021 14:00,15,1,1,1,1,0,,0,0,0,0,0,PRIVATE,1604,3,1
18454508,9/1/2021 17:00,-1,1,1,0,3,0,,0,0,0,0,0,LOOP 1604,1604,4,1
18452805,9/2/2021 11:33,45,1,1,1,1,1,ENTRANCE LANDSCAPING (BUSHES),0,0,5,0,2,LOOP 1604 W EASTBOUND ACCESS RD,1604,2,1
18454534,9/2/2021 13:30,15,1,1,1,1,1,,0,0,0,0,0,281,1604,3,1
18453259,9/2/2021 14:35,-1,1,1,1,1,3,,0,1,0,0,0,UTSA,,3,2
18453519,9/2/2021 17:50,65,1,1,1,1,1,,0,0,0,0,0,IH 10 W,,4,1
18456153,9/2/2021 21:35,40,1,1,1,3,1,,0,0,0,0,0,IH 10,1604,2,1
18458572,9/3/2021 3:15,65,3,1,1,3,2,,0,1,,,,1604,1604,1,4
18456533,9/3/2021 8:02,65,2,1,1,1,3,,0,2,1,0,2,IH 10 W,,4,2
18455658,9/3/2021 15:02,45,1,1,1,1,1,,0,0,0,0,0,BULVERDE,1604,3,1
18456543,9/3/2021 16:14,65,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18458581,9/3/2021 19:54,70,1,1,1,3,1,,0,0,5,0,2,LOOP 1604,1604,2,1
18467107,9/3/2021 20:56,10,1,1,1,3,1,WROUGHT IRON GATE DAMAGED,0,0,5,0,2,IH 10 W,,2,1
18461160,9/3/2021 23:12,45,1,1,1,3,3,,0,1,3,0,2,MILITARY,1604,1,2
18463351,9/4/2021 1:52,40,2,1,1,4,0,STREET SIGN KNOCKED DOWN,0,0,0,0,0,ROGERS RANCH,1604,1,1
18456718,9/4/2021 16:02,35,2,1,1,1,1,,0,0,5,0,2,UTSA,,4,2
18456722,9/4/2021 20:37,45,2,1,1,3,2,,0,1,5,0,2,1604,1604,2,2
18457492,9/5/2021 7:00,60,1,1,1,1,2,DESTROYED CRASH BARRIER,0,1,2,0,3,IH 10 W,,4,2
18457029,9/5/2021 15:45,40,1,1,1,1,3,,0,1,5,0,2,BULVERDE,1604,3,2
18461140,9/5/2021 22:00,40,1,1,1,3,1,,0,0,0,0,0,BABCOCK,1604,1,1
18473957,9/5/2021 23:36,35,1,1,1,4,1,,0,0,0,0,0,IH 10 W,,1,1
18463358,9/6/2021 0:36,35,1,1,1,3,3,,0,2,3,0,2,UTSA,,1,2
18464626,9/6/2021 3:00,40,0,0,0,0,1,,0,0,5,0,0,MILITARY,1604,1,1
18464613,9/6/2021 17:43,70,1,2,2,1,3,,0,6,3,0,2,IH 10 W,1604,4,3
18458616,9/6/2021 18:36,65,1,2,2,1,2,,0,1,2,0,3,IH10 E,1604,4,2
18460555,9/6/2021 20:56,60,1,2,2,3,1,,0,0,5,0,2,IH 10 W,,2,2
18460004,9/6/2021 21:08,-1,1,2,1,4,3,,0,1,3,0,2,UTSA,10,2,2
18473958,9/6/2021 23:08,65,3,2,1,3,2,,0,1,5,0,3,IH 10 W,,1,2
18463275,9/7/2021 7:25,40,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18461281,9/7/2021 7:50,45,2,1,1,1,3,,0,1,5,0,2,OCONNOR,1604,4,2
18464637,9/7/2021 15:15,40,1,1,1,1,1,,0,0,0,0,0,BANDERA,1604,3,1
18464633,9/7/2021 15:54,35,1,4,1,1,1,,0,0,5,0,2,UTSA,,3,2
18462523,9/7/2021 16:41,45,1,1,1,1,1,,0,0,5,0,2,WISEMAN,1604,4,1
18462155,9/8/2021 6:10,60,2,1,1,4,3,,0,1,5,0,2,IH 10 E,1604,1,2
18464651,9/8/2021 13:15,10,1,1,1,1,0,,0,0,0,0,0,UTSA,10,3,1
18470998,9/9/2021 5:45,65,1,1,1,4,1,,0,0,0,0,0,IH 10 E,1604,1,1
18468472,9/9/2021 11:54,50,1,1,1,1,1,,0,0,0,0,0,IH 10 W,,2,1
18468476,9/9/2021 16:27,60,1,1,1,1,1,,0,0,5,0,2,IH 10E,1604,4,1
18466515,9/9/2021 18:54,45,1,1,1,1,3,,0,2,3,0,2,IH 10 W,1604,4,2
18467094,9/10/2021 6:40,-1,2,1,1,1,1,,0,0,5,0,3,UTSA,,1,2
18472466,9/10/2021 8:37,45,3,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,2
18467406,9/10/2021 10:54,70,1,1,1,1,1,,0,0,5,0,2,1604,1604,2,1
18472468,9/10/2021 12:21,50,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,2,1
18468496,9/10/2021 13:47,50,1,1,1,1,3,,0,1,3,0,2,IH 10 W,,3,2
18466931,9/10/2021 14:00,60,0,1,1,1,1,,0,0,5,0,2,IH 10 W,,3,1
18478270,9/10/2021 15:20,45,1,1,1,1,1,,0,0,0,0,0,SHAENFIELD,1604,3,1
18471007,9/10/2021 15:56,45,1,1,1,1,1,,0,0,5,0,2,US HWY 281 N SB,1604,3,1
18467127,9/10/2021 17:36,45,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18471027,9/10/2021 23:50,30,1,1,1,3,1,,0,0,0,0,0,BITTERS,1604,1,1
18471637,9/11/2021 4:00,5,1,1,1,3,0,,0,0,0,0,0,UTSA,,1,1
18473961,9/11/2021 10:50,45,1,1,1,3,1,,0,0,5,0,3,KYLE SEALE,1604,2,2
18468364,9/11/2021 13:39,40,1,1,1,1,1,,0,0,5,0,2,UTSA,10,3,1
18468738,9/11/2021 14:10,5,1,1,1,1,1,,0,0,0,0,0,POTRANCO,1604,3,1
18471518,9/11/2021 14:10,65,1,1,1,1,3,,0,1,3,0,1,IH 10 W,,3,2
18468858,9/11/2021 17:41,60,1,1,1,1,1,,0,0,5,0,2,90,1604,4,1
18473968,9/11/2021 23:31,45,1,1,1,3,1,,0,0,5,0,2,BRAUN RD,1604,1,1
18511684,9/12/2021 4:33,35,1,1,1,3,1,,0,0,5,0,2,CULEBRA,1604,1,1
18493138,9/12/2021 19:50,45,0,1,1,2,1,,0,0,5,0,2,IH 10 W,,2,1
18471342,9/12/2021 20:20,40,1,1,1,3,0,,0,0,0,0,0,GOLD CANYON,1604,2,1
18471369,9/12/2021 23:55,40,1,1,1,3,1,,0,0,0,0,0,IH 10 W,,1,1
18471962,9/13/2021 11:36,45,1,1,1,1,3,,0,1,5,0,2,IH 10 W,,2,2
18472891,9/13/2021 11:37,45,1,1,1,1,1,,0,0,5,0,3,NACOGDOCHES,1604,2,2
18473141,9/14/2021 7:56,65,1,1,1,1,3,,0,1,5,0,2,IH 10 W,410,4,2
18473080,9/14/2021 8:19,35,3,1,1,1,1,,0,0,5,0,2,MILITARY,1604,4,2
18473723,9/14/2021 12:00,10,1,1,1,1,0,,0,0,0,0,0,US HWY 281 N,1604,2,1
18527294,9/14/2021 13:24,65,2,1,1,1,1,,0,0,5,0,2,IH 10 W,410,3,2
18476047,9/14/2021 16:00,50,2,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,2
18475199,9/15/2021 12:43,65,1,1,1,1,1,,0,0,5,0,3,IH 10 W,1604,2,2
18477006,9/15/2021 13:47,45,1,1,1,1,1,,0,0,5,0,2,BULVERDE,1604,3,1
18479177,9/15/2021 17:05,60,1,1,1,1,1,,0,0,0,0,0,NOT REPORTED,1604,4,1
18475958,9/15/2021 23:00,45,2,1,1,3,1,,0,0,5,0,3,IH 10 W,,1,2
18477520,9/16/2021 8:01,70,2,1,1,1,1,,0,0,5,0,2,IH 10 E EB,1604,4,2
18482132,9/16/2021 9:35,40,3,1,1,1,3,,0,1,3,0,2,UTSA,10,4,2
18477461,9/16/2021 9:55,45,1,1,1,1,3,,0,1,3,0,2,BANDERA,1604,4,2
18479171,9/16/2021 15:22,60,1,1,1,1,1,,0,0,5,0,2,NOT REPORTED,1604,3,1
18479593,9/16/2021 19:38,25,3,1,1,4,3,,0,1,3,0,3,LA CANTERA,1604,2,2
18479596,9/16/2021 20:50,45,1,1,1,3,3,,0,1,3,0,2,1604,1604,2,2
18480662,9/16/2021 23:43,45,3,1,1,3,0,,0,0,0,0,0,IH 10 W,,1,1
18480242,9/17/2021 0:01,30,1,1,1,3,0,SEVERAL UPROOTED TREES,0,0,0,0,0,NORTH HILLS VILLAGE,1604,1,1
18479785,9/17/2021 2:49,45,1,1,1,3,0,,0,0,0,0,2,1604,1604,1,1
18482131,9/17/2021 9:30,40,1,1,1,1,1,,0,0,0,0,0,BABCOCK,1604,4,1
18485577,9/17/2021 9:53,5,1,1,1,1,3,,0,1,5,0,2,UTSA,10,4,2
18480315,9/17/2021 15:54,45,1,1,1,1,1,,0,0,0,0,0,CULEBRA,1604,3,1
18479760,9/17/2021 17:46,65,1,1,1,1,1,,0,0,0,0,0,IH 10 E,1604,4,1
18496516,9/17/2021 19:00,30,1,1,1,1,1,,0,0,0,0,0,OSCAR WOOD,1604,2,1
18480474,9/17/2021 19:26,30,2,1,1,3,3,,0,1,5,0,1,IH 10 W,410,2,2
18483977,9/17/2021 21:00,45,1,1,1,3,1,,0,0,0,0,0,BANDERA,1604,2,1
18499772,9/18/2021 0:34,65,3,1,1,3,1,,0,0,5,0,2,1604,1604,1,2
18481824,9/18/2021 2:30,65,1,1,1,3,3,,0,1,5,0,3,IH 10 W,,1,2
18482137,9/18/2021 6:32,45,1,1,1,3,3,APARTMENT BUILDING #15,0,1,3,0,2,NOT REPORTED,1604,1,2
18480668,9/18/2021 11:10,50,1,1,1,1,1,,0,0,5,0,2,LOOP 1604 NB ACCESS,1604,2,1
18481446,9/18/2021 13:42,45,1,1,1,1,1,,0,0,5,0,2,CULEBRA,1604,3,1
18482192,9/18/2021 18:00,65,1,1,1,1,1,,0,0,0,0,0,ST HWY 151,1604,4,1
18481830,9/18/2021 18:05,45,1,1,1,1,3,,0,1,3,0,2,IH 10 W,,4,2
18481489,9/18/2021 18:45,-1,1,1,1,1,1,,0,0,5,0,2,LOOP 1604,1604,4,1
18483342,9/19/2021 16:29,45,1,1,1,1,2,,0,3,5,0,2,IH 10 W NB MAIN LANES,1604,4,2
18483344,9/19/2021 18:42,35,1,1,1,1,2,,0,1,5,0,3,UTSA,,4,2
18484556,9/19/2021 22:25,65,1,1,1,3,2,,0,1,0,0,0,IH 10 W,10,1,1
18486741,9/20/2021 0:20,45,2,1,1,3,1,,0,0,0,0,0,UTSA,,1,1
18493029,9/20/2021 11:30,60,3,1,1,1,1,,0,0,5,0,2,IH 10 W,,2,2
18485809,9/20/2021 15:14,45,1,1,1,1,1,,0,0,0,0,0,SHAENFIELD,1604,3,1
18488015,9/20/2021 17:18,70,1,1,1,1,3,,0,1,3,0,2,NOT REPORTED,1604,4,2
18486304,9/20/2021 17:30,65,3,1,1,1,1,LED 2 LIGHT POLE,0,0,5,0,2,HWY 90 W,1604,4,2
18485742,9/20/2021 18:24,65,1,1,1,1,2,,0,1,5,0,2,LOOP 1604,1604,4,2
18486278,9/20/2021 19:20,45,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,2,1
18490915,9/21/2021 3:58,30,3,1,1,4,1,,0,0,0,0,0,UTSA,,1,1
18487949,9/21/2021 14:17,30,1,1,1,1,2,,0,2,5,0,2,1604,1604,3,2
18488997,9/22/2021 7:30,45,1,1,1,1,3,,0,1,0,0,0,NOT REPORTED,1604,4,2
18491052,9/22/2021 7:45,70,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18488135,9/22/2021 10:59,40,1,1,1,1,1,,0,0,5,0,2,BULVERDE,1604,2,1
18489896,9/22/2021 15:24,70,1,1,1,1,2,,0,1,2,0,2,1604,1604,3,2
18492047,9/22/2021 17:00,30,0,1,1,1,1,,0,0,5,0,2,JUDSON,1604,4,1
18490343,9/22/2021 17:50,65,2,1,1,1,1,,0,0,5,0,2,US HWY 90 W,1604,4,2
18490883,9/23/2021 2:35,60,1,1,1,3,0,,0,0,0,0,0,US HWY 281,1604,1,1
18489631,9/23/2021 8:34,65,2,1,1,1,1,,0,0,5,0,2,IH 10 W,10,4,2
18491054,9/23/2021 8:45,45,2,1,1,1,1,,0,0,5,0,2,UTSA,,4,2
18490229,9/23/2021 12:15,45,1,1,1,1,1,,0,0,5,0,2,US HWY 90 W,1604,2,1
18490072,9/23/2021 12:33,45,1,1,1,1,3,,0,2,5,0,2,IH 10 W,,2,2
18492347,9/23/2021 15:00,40,2,1,1,1,1,,0,0,0,0,0,UTSA,,3,1
18492344,9/23/2021 20:08,65,1,1,1,3,1,,0,0,0,0,0,1604,1604,2,1
18504159,9/24/2021 1:35,45,1,1,1,3,1,,0,0,5,0,2,N LOOP 1604,1604,1,1
18497663,9/24/2021 3:23,55,2,1,1,3,1,15 FEET OF GAURDRAIL DAMAGE,0,0,0,0,0,LOOP 1604 N,1604,1,1
18495043,9/24/2021 9:15,-1,1,1,1,1,1,,0,0,5,0,2,UTSA,,4,1
18496578,9/24/2021 11:22,65,1,1,1,1,1,,0,0,5,0,2,IH 10,1604,2,1
18493144,9/24/2021 13:28,45,1,1,1,1,3,,0,2,3,0,2,IH 10 W,,3,2
18493101,9/24/2021 13:28,45,1,1,1,1,2,,0,1,5,0,2,CULEBRA,1604,3,2
18494476,9/24/2021 19:45,70,1,1,1,1,1,,0,0,0,0,0,LOOP 1604 W WB,1604,2,1
18493507,9/24/2021 23:50,45,1,1,1,3,2,,0,2,3,0,2,BLANCO,1604,1,2
18499777,9/25/2021 1:30,65,1,1,1,3,1,,0,0,0,0,0,IH 10 W,,1,1
18497890,9/25/2021 9:20,45,1,4,1,1,1,,0,0,5,0,2,SHAENFIELD,1604,4,2
18493763,9/25/2021 11:18,45,1,1,1,1,1,,0,0,5,0,2,NACOGDOCHES,1604,2,1
18494202,9/25/2021 16:45,5,2,1,1,1,1,,0,0,5,0,2,POTRANCO,1604,4,2
18506982,9/26/2021 1:29,45,1,1,1,3,4,,3,2,1,0,3,1604,1604,1,2
18499793,9/26/2021 1:41,65,2,1,1,3,0,,0,0,0,0,0,IH 10 W,,1,1
18506987,9/26/2021 2:30,35,3,1,1,3,1,20 FEET OF GUARD RAIL,0,0,5,0,2,IH 10,1604,1,2
18499785,9/26/2021 3:01,45,1,1,1,3,2,,0,1,2,0,3,KYLE SEALE,1604,1,2
18494838,9/26/2021 16:41,45,1,1,1,1,1,,0,0,5,0,2,BLANCO,1604,4,1
18501108,9/26/2021 19:15,65,1,1,1,1,1,,0,0,0,0,0,US HWY 90,1604,2,1
18495993,9/27/2021 7:46,65,1,1,1,1,1,,0,0,0,0,0,NOT REPORTED,1604,4,1
18497151,9/27/2021 13:00,45,1,1,1,1,3,,0,1,0,0,0,US 281,1604,3,2
18498902,9/27/2021 18:13,55,1,1,1,1,1,,0,0,5,0,2,1604,1604,4,1
18499556,9/27/2021 18:27,10,1,1,1,1,0,,0,0,0,0,3,IH 10 W,,4,1
18503147,9/28/2021 16:00,45,1,1,1,1,1,,0,0,5,0,2,STONE OAK,1604,4,1
18501070,9/28/2021 16:19,70,1,1,1,1,2,,0,1,5,0,2,1604,1604,4,2
18500424,9/28/2021 17:05,60,1,1,1,1,3,,0,1,3,0,2,IH 10 W,35,4,2
18512249,9/28/2021 20:30,-1,1,1,1,4,0,,0,0,0,0,0,UTSA,,2,1
18503839,9/28/2021 21:40,60,1,2,2,3,3,,0,1,0,0,0,IH 10 W,,2,2
18500432,9/29/2021 8:00,70,1,2,2,3,1,,0,0,5,0,2,HWY 281,1604,4,2
18504480,9/29/2021 9:00,60,2,2,2,1,1,,0,0,5,0,2,IH 10,1604,4,2
18501090,9/29/2021 9:09,45,1,2,1,1,1,,0,0,5,0,3,IH 10 W,,4,2
18505918,9/29/2021 10:40,45,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,2,1
18500980,9/29/2021 11:00,70,1,1,1,1,1,,0,0,5,0,2,LOOP 1604 E,1604,2,1
18501350,9/29/2021 12:52,65,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,2,1
18501702,9/29/2021 15:49,45,1,1,1,1,3,,0,2,3,0,2,IH 10 W,,3,2
18503017,9/29/2021 18:45,40,0,1,1,3,0,,0,0,0,0,2,LA CANTERA,1604,4,1
18503846,9/29/2021 22:22,60,1,1,1,4,2,,0,1,2,0,3,1604,1604,1,2
18510053,9/30/2021 7:35,55,1,1,1,1,2,,0,2,2,0,3,US HWY 281 S,1604,4,2
18503069,9/30/2021 8:29,60,1,1,1,1,1,WATER BARRIER,0,0,5,0,2,IH 10E,1604,4,1
18504500,9/30/2021 17:03,65,3,1,1,1,3,,0,2,3,0,2,IH 10 W,,4,2
18507740,9/30/2021 17:41,65,1,1,1,1,1,,0,0,0,0,0,IH 10 W,,4,1
18505915,10/1/2021 8:40,45,2,4,1,2,1,,0,0,5,0,2,IH 10,1604,4,2
18506475,10/1/2021 18:52,45,1,1,1,1,3,,0,1,5,0,3,NACOGDOCHES,1604,4,2
18508365,10/2/2021 1:00,10,1,0,1,4,0,,0,0,0,0,0,UTSA,,1,1
18506986,10/2/2021 2:20,35,1,1,1,3,1,,0,0,5,0,3,BABCOCK,1604,1,2
18512477,10/2/2021 14:33,45,1,1,1,1,3,,0,2,5,0,2,IH 10,1604,3,2
18507472,10/2/2021 18:30,30,1,1,1,2,1,,0,0,5,0,2,IH 10 W,,4,1
18507744,10/2/2021 18:42,40,3,1,1,1,1,LIGHT POLE,0,0,5,0,2,UTSA,,4,2
18508403,10/3/2021 2:10,10,1,1,1,4,1,,0,0,0,0,0,UTSA,,1,1
18508096,10/3/2021 2:45,30,1,1,1,3,1,,0,0,5,0,2,HWY 281,1604,1,1
18509748,10/3/2021 13:11,45,1,1,1,1,1,,0,0,0,0,0,IH 10 W,,3,1
18510229,10/3/2021 15:00,15,1,1,1,1,0,,0,0,0,0,0,POTRANCO,1604,3,1
18509692,10/3/2021 15:45,65,1,1,1,1,1,,0,0,0,0,0,LOOP 1604 W,1604,3,1
18508104,10/3/2021 18:01,60,2,1,1,1,2,,0,1,2,0,3,281,1604,4,2
18508153,10/3/2021 21:04,45,1,1,1,3,1,,0,0,5,0,2,POTRANCO,1604,2,1
18509757,10/4/2021 8:55,50,1,1,1,1,1,,0,0,5,0,2,NOT REPORTED,1604,4,1
18512257,10/4/2021 15:27,35,1,1,1,1,2,,0,2,3,0,2,IH 10 W,1604,3,2
18511823,10/4/2021 16:20,45,1,1,1,1,3,,0,2,3,0,2,US HWY 281 N ACCESS,1604,4,2
18512259,10/4/2021 16:54,35,1,1,1,1,1,STREET SIGN THAT WAS ON NEW GUILBEAU RD.,0,0,5,0,2,NEW GUILBEAU,1604,4,1
18512282,10/5/2021 13:43,60,1,1,1,1,1,,0,0,0,0,0,1604,1604,3,1
18514135,10/5/2021 17:50,45,1,1,1,1,1,,0,0,5,0,2,CULEBRA,1604,4,1
18514102,10/5/2021 17:55,40,1,1,1,1,1,,0,0,5,0,2,FM 1560,1604,4,1
